episode,tag,env_module,env_class,model,success,crashed,timed_out,reward,goal_distance,final_phase,steps,completion_time_s,min_ttc,commit_step,commit_time_s,wait_time_before_commit_s,max_speed_kmh,mean_speed_kmh,max_accel_mps2,min_accel_mps2,mean_abs_accel_mps2,max_abs_jerk_mps3,p90_abs_jerk_mps3,mean_abs_jerk_mps3
49,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-260.59962169757694,17.63089942932129,CLEAR,385,19.25,nan,76,3.85,3.85,19.70521382926758,4.069177103331868,16.01966247648682,-84.94877574891999,3.6974869773942936,1746.8400355342135,241.09431383709517,61.499517341338475
50,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-223.14879216845821,4.842067718505859,DECISION,368,18.400000000000002,nan,66,3.35,3.35,29.260788166438346,6.935626517666875,13.160842862755493,-26.367070102429246,3.502320575593072,607.2374912463852,210.4255177995534,56.692933321333385
51,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-221.2598448222461,18.41010093688965,CLEAR,293,14.65,nan,67,3.4000000000000004,3.4000000000000004,18.146273648786742,5.082974189182718,15.89403755648509,-51.15791122162547,3.0877304695269885,1108.6094552176678,96.57481718600893,49.20846264016382
52,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-239.5865700247158,17.409727096557617,CLEAR,320,16.0,nan,69,3.5,3.5,19.08091818755987,4.962656911018251,15.7460544999024,-54.71391195976084,3.6895648579451827,1107.2533205504474,181.18735863016752,57.46808445502511
53,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-263.29090101216343,17.114017486572266,CLEAR,399,19.950000000000003,nan,81,4.1000000000000005,4.1000000000000005,21.073367253875972,4.013658736204937,14.359721081991475,-110.42625167670055,3.107838464485292,2245.2596741442594,137.48305624161452,56.11739402945563
54,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-206.2161849057801,16.654050827026367,CLEAR,275,13.75,nan,11,0.6000000000000001,0.6000000000000001,19.473339423329527,6.021474633786313,14.030422534584917,-77.79609186123677,3.4367328817400007,1626.9176033704464,151.3327603303368,57.047225003090986
55,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-244.8122746951634,4.976266384124756,DECISION,396,19.8,nan,66,3.35,3.35,27.15771678874488,6.425253130663945,18.239371983139087,-26.363730022448205,3.9614803667622818,461.11706365746517,273.8126735231824,62.278596275747375
56,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-241.21497774407166,17.508045196533203,CLEAR,321,16.05,nan,69,3.5,3.5,18.981123276070438,4.907485241636263,14.549650194559504,-91.73797806512006,4.2226859026989505,1855.7182959463687,229.03676695407776,64.61013479046738
57,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-236.65875303414376,4.62924337387085,DECISION,416,20.8,nan,127,6.4,6.4,27.352416852547428,6.177543988401131,13.583789970690555,-26.468509296968932,3.7528549724499882,605.903788030105,267.9677082157166,64.97071383072729
58,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-221.63432558678664,4.8450751304626465,DECISION,403,20.150000000000002,nan,74,3.75,3.75,28.904691709106853,6.3312691414543725,17.59975968469853,-26.469543619490608,2.9004249893297005,510.73297455613255,152.529724634502,50.098261162426574
59,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-217.80036230502907,4.648959159851074,DECISION,401,20.05,nan,72,3.6500000000000004,3.6500000000000004,28.690857321799346,6.4078293397389325,15.974600755956182,-26.279172923252656,3.084457299162658,600.9660122221168,156.9452177133996,51.645601515947234
60,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-227.99409064676007,4.96365213394165,DECISION,397,19.85,nan,76,3.85,3.85,30.135100938722772,6.412849166814407,15.047286507517684,-26.41179166917676,3.8444415461268178,582.2070791881608,190.38996493956566,58.673280020614996
61,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-230.8325456815868,4.994882583618164,DECISION,457,22.85,nan,84,4.25,4.25,30.911166570660754,5.571951671657462,16.086099501191715,-26.79599215442793,3.542784632884273,574.4908522324795,216.51682023942323,58.14701466219826
62,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-239.97941643313135,4.883730411529541,DECISION,431,21.55,nan,72,3.6500000000000004,3.6500000000000004,28.700515608169777,5.925685986817418,15.296907733969391,-26.208465230763647,3.1586279888068525,562.2627508343847,181.8284695872308,62.23556977183381
63,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-200.4598256996071,4.9809393882751465,DECISION,336,16.8,nan,67,3.4000000000000004,3.4000000000000004,27.595463164503276,7.548755510292129,19.20283420241998,-26.18793504352198,2.7536257716477603,623.7495317571354,54.61962545332154,36.923793272413185
64,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-220.15350502534415,4.883999824523926,DECISION,364,18.2,nan,65,3.3000000000000003,3.3000000000000003,29.325414373663595,7.007628779264749,15.383610414990684,-25.738450977913566,3.6897907179333282,612.71356420984,182.75396221918578,60.31756158570587
65,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-243.27434181046857,17.37641716003418,CLEAR,321,16.05,nan,68,3.45,3.45,18.97733639914319,4.946485061436323,13.98178835507144,-25.166014520141402,3.569333873950884,502.5285243292485,219.4219736536973,58.88492030670588
66,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-242.61596478478967,17.38555335998535,CLEAR,334,16.7,nan,11,0.6000000000000001,0.6000000000000001,18.66348569343367,4.721629570048823,14.0695101925751,-92.0616498508399,4.1639893026906725,1859.23817288003,264.6705846497381,70.38430090936706
67,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-203.16460144705405,4.8455891609191895,DECISION,333,16.650000000000002,nan,11,0.6000000000000001,0.6000000000000001,29.065670784217694,7.665850302656867,14.022808032759077,-24.87015263228619,3.2748926451444,596.4112217056135,99.77733648742014,49.69930671540148
68,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-266.7966228592382,17.477825164794922,CLEAR,420,21.0,nan,103,5.2,5.2,20.896859355771948,3.7628784979603935,11.417099674863795,-24.623582018463004,2.3759841290692734,491.15408975155117,90.73838562072153,40.68254886620339
69,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-246.1968106638838,4.629349231719971,DECISION,461,23.05,nan,73,3.7,3.7,30.07889831364569,5.5771487624965275,15.496878794403841,-26.324051723303423,3.3200304474076954,543.5630039428802,194.89390303742294,56.98609745983736
70,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-250.8188408348145,14.817063331604004,CLEAR,367,18.35,nan,67,3.4000000000000004,3.4000000000000004,22.909416554083315,4.913011997987081,14.221013430059454,-67.21063586575646,3.067014046434615,1048.4162950040704,149.35662987838484,56.9898420353286
71,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-231.09827405503273,17.435503005981445,CLEAR,341,17.05,nan,85,4.3,4.3,20.15241538557424,4.6125716175282685,15.430794439205906,-89.71485661792366,3.4644219471143294,1854.7838474910554,220.86832046956033,59.35868964701351
72,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-213.6081812264184,4.958210468292236,DECISION,373,18.650000000000002,nan,66,3.35,3.35,28.729462694311653,6.821406485264892,14.683886790276333,-25.027493279794054,3.0289132599514246,563.0720031773262,174.46866807731467,51.48353501432449
73,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-257.53409908665145,15.235235214233398,CLEAR,355,17.75,nan,66,3.35,3.35,23.223243393759684,4.987803007585101,15.96789495461766,-64.61880297226256,3.611992642861586,1234.2824123227292,188.93939273273185,59.78863379738547
74,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-230.46849278069763,16.87416648864746,CLEAR,321,16.05,nan,74,3.75,3.75,22.934185181797496,5.042986479567278,15.137750896196817,-117.35458172313737,3.714465152221765,2441.73771131634,179.11808779548716,64.02050737847252
75,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-236.83498945502697,17.578447341918945,CLEAR,312,15.600000000000001,nan,70,3.5500000000000003,3.5500000000000003,19.630705830992245,5.035860836565783,15.833968259871575,-23.992583633864204,3.219328324451419,549.5236750333049,147.0718844748867,56.4803463779756
76,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-257.75803454277104,16.180770874023438,CLEAR,384,19.200000000000003,nan,84,4.25,4.25,22.40859776635918,4.404850324254228,14.43600378713322,-89.20411535326389,3.6754364426139343,1803.1590639126036,244.07997492999004,66.72687941628436
77,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-243.0384035648341,4.828308582305908,DECISION,399,19.950000000000003,nan,78,3.95,3.95,28.502183919606257,6.386321802563353,15.465042870675857,-26.396517110628686,3.5793451457353336,617.1933621770177,206.76324998031214,59.896613327053394
78,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-242.31201545297176,4.9824538230896,DECISION,436,21.8,nan,74,3.75,3.75,26.831496070179362,5.826705748250557,13.067878746481284,-24.680613900624362,3.8078191868362103,581.5533062193564,259.57802133931335,70.13743529357153
79,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-254.93709763649497,16.785690307617188,CLEAR,387,19.35,nan,79,4.0,4.0,22.987961885945683,4.238240005423959,15.432212806542722,-95.90528732961218,3.2082731342105717,2003.04882897565,151.3735514800711,56.94139964510346
80,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-225.0887798650653,4.840551853179932,DECISION,410,20.5,nan,100,5.050000000000001,5.050000000000001,32.09875255531796,6.239963897880135,12.685055480158404,-26.79422500989128,3.848777503064085,595.8377883186015,261.1319891758657,66.85904662020238
81,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-220.44930293611898,4.692383289337158,DECISION,396,19.8,nan,68,3.45,3.45,29.416907818264242,6.470143357812801,15.279924706481086,-25.7284845001172,3.0552135938026694,602.7490348336166,104.45795442195903,47.144600902880846
82,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-240.5369539799545,4.858946323394775,DECISION,450,22.5,nan,68,3.45,3.45,29.216963154647303,5.675221743700306,15.77350880219873,-26.351441973412786,2.932797168442649,513.635282170351,116.00030001129839,48.1755103872904
83,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-259.4428397230747,14.759387016296387,CLEAR,375,18.75,nan,72,3.6500000000000004,3.6500000000000004,24.15241631980497,4.831540402644945,13.699780698518845,-55.34453934550944,3.6642348801212776,1039.2380785771566,208.5283916812482,62.80512075447567
84,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-192.74844370311746,4.917904376983643,DECISION,308,15.4,nan,65,3.3000000000000003,3.3000000000000003,29.840970722064085,8.267518030740431,15.655807080087591,-26.361308647524087,2.71811957387443,513.4830843528479,72.84635168004772,39.175295555416035
85,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-257.612816222064,17.890214920043945,CLEAR,390,19.5,nan,68,3.45,3.45,18.662629346780122,3.932426977889367,17.07591815965314,-64.92430446598976,3.352038444910878,1380.4764900426226,176.4118992508975,56.88784562675427
86,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-213.09194539692723,4.595078468322754,DECISION,331,16.55,nan,62,3.1500000000000004,3.1500000000000004,31.68337414808118,7.797626352029255,14.569094293436834,-25.779431908103845,3.467048573103012,575.0043823307907,165.9061839336589,57.27511361348859
87,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-214.3528572967973,4.8256683349609375,DECISION,402,20.1,nan,66,3.35,3.35,30.500654812582486,6.351970403029405,14.997723119949548,-24.604250008834722,2.977582126936884,508.3043917852952,148.56925883786874,52.270189015513864
88,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-199.8967569174454,4.66652774810791,DECISION,338,16.900000000000002,nan,11,0.6000000000000001,0.6000000000000001,26.725219972157877,7.59130324619097,14.34069906354425,-25.735849505825296,3.753757083469556,580.3803636708396,189.18734796989472,61.95211283394765
89,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-250.02683248987472,4.865992069244385,DECISION,420,21.0,nan,81,4.1000000000000005,4.1000000000000005,28.56279846047293,6.072598837013373,14.733999257196363,-23.78502495519955,3.647522157779737,558.7630509034822,210.22216405992415,60.501343259938615
90,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-215.89831955257574,14.769118309020996,CLEAR,344,17.2,nan,84,4.25,4.25,22.077731604127138,5.256450593059674,14.94668399125539,-52.36378021127457,2.721086450037341,1016.2228373210851,92.09208267970631,45.591413845901954
91,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-258.39062246786176,4.932474613189697,DECISION,438,21.900000000000002,nan,162,8.15,8.15,29.347361573275563,5.82832701178606,17.956314379240137,-24.94021187702821,3.7010467256881863,566.7390202371683,293.7468573810356,73.98226123575284
92,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-202.89908876031814,4.875302314758301,DECISION,353,17.650000000000002,nan,11,0.6000000000000001,0.6000000000000001,30.122680508618092,7.227798897692927,14.007840510725051,-26.321577195332083,3.529574934347397,581.9031753207087,218.62266252594225,61.26201813330376
93,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-223.14075885239288,4.912136554718018,DECISION,365,18.25,nan,64,3.25,3.25,26.839961964542695,6.971903247463575,17.041552388746595,-25.666941828157597,3.6568032469460188,565.7392727131335,191.48593126868505,58.45438496919502
94,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-265.8986599373848,17.642038345336914,CLEAR,393,19.650000000000002,nan,12,0.65,0.65,19.169048698396832,3.970982193214491,14.020327806389567,-58.248554477856956,3.9316016477628217,1165.7426289566042,303.4631400581692,76.0823982697788
95,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-251.04366102679447,13.904231071472168,CLEAR,401,20.05,nan,70,3.5500000000000003,3.5500000000000003,19.36907547587359,4.691271343492548,15.309188474194867,-26.247151461542064,2.665795554333844,512.3973652235054,127.04494570817701,48.67903423126503
96,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,False,True,False,-257.8354118423218,15.590056419372559,CLEAR,389,19.450000000000003,nan,11,0.6000000000000001,0.6000000000000001,20.770262644295727,4.472357391953085,14.02785002425075,-64.22085620112672,3.8869238949902996,1251.6113414584574,269.2360795549259,68.15908767966982
97,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-201.79333663370295,4.693598747253418,DECISION,366,18.3,nan,11,0.6000000000000001,0.6000000000000001,31.232451114223913,7.009737616496019,14.040871052965395,-26.276476451581523,4.101996442436535,576.5298553385808,254.08872472333414,65.75815665245088
98,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-240.8458215928352,4.858310222625732,DECISION,381,19.05,nan,67,3.4000000000000004,3.4000000000000004,27.971849493917535,6.700334222888091,15.622218190105675,-25.011074126160313,3.414660373787211,580.9413159258107,184.81331725855333,56.862823974803426
99,left_no_timing_30k_det,ppo_env_left_no_timing,CarlaPPOEnvTouchPhase,results/ppo/left_no_timing_30k/ppo_left_no_timing_30k.zip,True,False,False,-219.7890466649743,4.856528282165527,DECISION,380,19.0,nan,72,3.6500000000000004,3.6500000000000004,29.85023596134011,6.712320724863124,15.034578098123905,-26.227986697283168,3.5233291128734803,615.0736209505932,138.4368415997558,56.542480492815955
