episode,scenario,reward,success,crashed,timed_out,stuck,steps,goal_distance,lane_offset_m,target_speed_kmh,failure_type,max_lane_offset,final_goal_distance,low_speed_ratio,high_traffic_ratio,notes
0,highway_merge,-458.4003590167124,False,True,False,False,528,47.46065902709961,1.7340408563613892,33.88353243470192,lane_departure_early_collision,2.8582303524017334,47.46065902709961,0.7253787878787878,0.041666666666666664,max_lane_offset=2.858; final_goal_distance=47.461; low_speed_ratio=0.725; high_traffic_ratio=0.042
2,highway_merge,-109.1885966690383,False,True,False,False,138,67.08623504638672,0.9837054014205933,34.77541655302048,hesitation_then_collision,0.9837054014205933,67.08623504638672,0.6014492753623188,0.0,max_lane_offset=0.984; final_goal_distance=67.086; low_speed_ratio=0.601; high_traffic_ratio=0.000
6,highway_merge,-286.0896537619831,False,False,False,True,411,48.203575134277344,1.2413086891174316,42.40724667906761,lane_departure_early_collision,3.05080246925354,48.203575134277344,0.6788321167883211,0.12408759124087591,max_lane_offset=3.051; final_goal_distance=48.204; low_speed_ratio=0.679; high_traffic_ratio=0.124
7,highway_merge,-210.00249038472128,False,True,False,False,190,48.06747055053711,1.6718735694885254,33.52616026997566,lane_departure_early_collision,2.02878737449646,48.06747055053711,0.3368421052631579,0.23684210526315788,max_lane_offset=2.029; final_goal_distance=48.067; low_speed_ratio=0.337; high_traffic_ratio=0.237
8,highway_merge,-270.1025446796643,False,True,False,False,315,47.798439025878906,1.589779019355774,35.01931518316269,lane_departure_early_collision,2.3312466144561768,47.798439025878906,0.5619047619047619,0.17142857142857143,max_lane_offset=2.331; final_goal_distance=47.798; low_speed_ratio=0.562; high_traffic_ratio=0.171
10,highway_merge,-294.01092863821447,False,True,False,False,265,46.56619644165039,1.5590139627456665,44.11740034818649,lane_departure_early_collision,2.108304738998413,46.56619644165039,0.5056603773584906,0.30943396226415093,max_lane_offset=2.108; final_goal_distance=46.566; low_speed_ratio=0.506; high_traffic_ratio=0.309
11,highway_merge,-85.87325702057923,False,False,False,True,277,66.5951156616211,0.8956713676452637,33.49738888442516,hesitation_then_collision,0.8957563638687134,66.5951156616211,0.7653429602888087,0.0,max_lane_offset=0.896; final_goal_distance=66.595; low_speed_ratio=0.765; high_traffic_ratio=0.000
12,highway_merge,-248.15840024917054,False,True,False,False,333,47.457942962646484,1.4312299489974976,33.45347173511982,lane_departure_early_collision,1.7508567571640015,47.457942962646484,0.5735735735735735,0.12312312312312312,max_lane_offset=1.751; final_goal_distance=47.458; low_speed_ratio=0.574; high_traffic_ratio=0.123
13,highway_merge,-98.55052702288513,False,True,False,False,115,67.20903015136719,0.9737707376480103,33.651246428489685,hesitation_then_collision,0.975602924823761,67.20903015136719,0.5478260869565217,0.0,max_lane_offset=0.976; final_goal_distance=67.209; low_speed_ratio=0.548; high_traffic_ratio=0.000
14,highway_merge,-154.87671884997988,False,False,False,True,243,54.5141487121582,0.37471845746040344,45.0,lane_departure_early_collision,2.0238306522369385,54.5141487121582,0.5843621399176955,0.23045267489711935,max_lane_offset=2.024; final_goal_distance=54.514; low_speed_ratio=0.584; high_traffic_ratio=0.230
16,highway_merge,-117.24804533151344,False,True,False,False,95,67.1797103881836,1.0241254568099976,28.863017186522484,lane_departure_early_collision,1.0241254568099976,67.1797103881836,0.42105263157894735,0.0,max_lane_offset=1.024; final_goal_distance=67.180; low_speed_ratio=0.421; high_traffic_ratio=0.000
17,highway_merge,-279.7461970628989,False,False,False,True,355,55.615455627441406,0.12736767530441284,35.79916208982468,lane_departure_early_collision,2.9041130542755127,55.615455627441406,0.6901408450704225,0.21971830985915494,max_lane_offset=2.904; final_goal_distance=55.615; low_speed_ratio=0.690; high_traffic_ratio=0.220
18,highway_merge,-176.00100155877627,False,False,False,True,336,55.853118896484375,0.25334540009498596,42.5097593665123,lane_departure_early_collision,2.618025541305542,55.853118896484375,0.6785714285714286,0.08035714285714286,max_lane_offset=2.618; final_goal_distance=55.853; low_speed_ratio=0.679; high_traffic_ratio=0.080
19,highway_merge,-212.1178946654753,False,False,False,True,241,55.4283332824707,0.003973181825131178,44.53812628984451,lane_departure_early_collision,2.1034159660339355,55.4283332824707,0.5726141078838174,0.3900414937759336,max_lane_offset=2.103; final_goal_distance=55.428; low_speed_ratio=0.573; high_traffic_ratio=0.390
23,highway_merge,-246.70474946082777,False,False,False,True,293,55.28565979003906,0.2916463017463684,44.604116678237915,lane_departure_early_collision,2.3345699310302734,55.28565979003906,0.6416382252559727,0.40273037542662116,max_lane_offset=2.335; final_goal_distance=55.286; low_speed_ratio=0.642; high_traffic_ratio=0.403
24,highway_merge,-100.61630738686162,False,False,False,True,219,63.347110748291016,0.5121813416481018,36.47357538342476,lane_departure_early_collision,1.0346596240997314,63.347110748291016,0.6255707762557078,0.1689497716894977,max_lane_offset=1.035; final_goal_distance=63.347; low_speed_ratio=0.626; high_traffic_ratio=0.169
25,highway_merge,-110.77510114873442,False,False,False,True,213,65.29673767089844,1.061677098274231,34.99647483229637,lane_departure_early_collision,1.0616854429244995,65.29673767089844,0.6431924882629108,0.16901408450704225,max_lane_offset=1.062; final_goal_distance=65.297; low_speed_ratio=0.643; high_traffic_ratio=0.169
26,highway_merge,-162.62474380111814,False,False,False,True,230,57.745643615722656,0.011144141666591167,34.10005643963814,lane_departure_early_collision,1.981926441192627,57.745643615722656,0.5956521739130435,0.21739130434782608,max_lane_offset=1.982; final_goal_distance=57.746; low_speed_ratio=0.596; high_traffic_ratio=0.217
27,highway_merge,-479.14088398811,False,True,False,False,573,47.59341812133789,1.7055671215057373,34.51596915721893,lane_departure_early_collision,2.985556125640869,47.59341812133789,0.7574171029668412,0.07504363001745201,max_lane_offset=2.986; final_goal_distance=47.593; low_speed_ratio=0.757; high_traffic_ratio=0.075
30,highway_merge,-183.25018113333806,False,False,False,True,228,64.93457794189453,1.1195271015167236,40.65791264176369,lane_departure_early_collision,1.1195381879806519,64.93457794189453,0.6973684210526315,0.16666666666666666,max_lane_offset=1.120; final_goal_distance=64.935; low_speed_ratio=0.697; high_traffic_ratio=0.167
35,highway_merge,-136.68714256664566,False,False,False,True,225,63.942100524902344,0.7670989632606506,36.21225580573082,hesitation_then_collision,0.9501244425773621,63.942100524902344,0.6577777777777778,0.18222222222222223,max_lane_offset=0.950; final_goal_distance=63.942; low_speed_ratio=0.658; high_traffic_ratio=0.182
36,highway_merge,-253.4563937758025,False,True,False,False,312,47.87313461303711,1.4216465950012207,35.15321508049965,lane_departure_early_collision,2.114844799041748,47.87313461303711,0.6025641025641025,0.14423076923076922,max_lane_offset=2.115; final_goal_distance=47.873; low_speed_ratio=0.603; high_traffic_ratio=0.144
38,highway_merge,-186.62220932587843,False,False,False,True,288,52.1465950012207,0.7276407480239868,41.08486130833626,lane_departure_early_collision,3.179002046585083,52.1465950012207,0.6145833333333334,0.19791666666666666,max_lane_offset=3.179; final_goal_distance=52.147; low_speed_ratio=0.615; high_traffic_ratio=0.198
39,highway_merge,-272.771730833902,False,True,False,False,299,47.25499725341797,1.5542513132095337,44.52178090810776,lane_departure_early_collision,2.8731024265289307,47.25499725341797,0.568561872909699,0.20735785953177258,max_lane_offset=2.873; final_goal_distance=47.255; low_speed_ratio=0.569; high_traffic_ratio=0.207
41,highway_merge,-253.63694276997995,False,False,False,True,319,49.098201751708984,1.057247519493103,34.713959097862244,lane_departure_early_collision,2.626668691635132,49.098201751708984,0.6018808777429467,0.25391849529780564,max_lane_offset=2.627; final_goal_distance=49.098; low_speed_ratio=0.602; high_traffic_ratio=0.254
43,highway_merge,-404.6457346671666,False,True,False,False,408,49.46072006225586,1.6158469915390015,39.69861388206482,lane_departure_early_collision,2.9249215126037598,49.46072006225586,0.6838235294117647,0.10049019607843138,max_lane_offset=2.925; final_goal_distance=49.461; low_speed_ratio=0.684; high_traffic_ratio=0.100
44,highway_merge,-161.21906353301225,False,False,False,True,246,53.181400299072266,0.6141096949577332,35.28264105319977,lane_departure_early_collision,1.9659428596496582,53.181400299072266,0.556910569105691,0.23577235772357724,max_lane_offset=1.966; final_goal_distance=53.181; low_speed_ratio=0.557; high_traffic_ratio=0.236
48,highway_merge,-177.30308562201793,False,False,False,True,247,54.281707763671875,0.49658066034317017,34.3146251142025,lane_departure_early_collision,2.100924253463745,54.281707763671875,0.5951417004048583,0.3076923076923077,max_lane_offset=2.101; final_goal_distance=54.282; low_speed_ratio=0.595; high_traffic_ratio=0.308
49,highway_merge,-201.08183444749034,False,True,False,False,199,45.12431335449219,1.5270609855651855,34.8181588947773,lane_departure_early_collision,2.0627517700195312,45.12431335449219,0.32663316582914576,0.19095477386934673,max_lane_offset=2.063; final_goal_distance=45.124; low_speed_ratio=0.327; high_traffic_ratio=0.191
51,highway_merge,-216.07809564890223,False,True,False,False,200,50.28858947753906,1.3248475790023804,37.18955755233765,lane_departure_early_collision,1.9291976690292358,50.28858947753906,0.43,0.345,max_lane_offset=1.929; final_goal_distance=50.289; low_speed_ratio=0.430; high_traffic_ratio=0.345
53,highway_merge,-200.81338818614503,False,False,False,True,351,52.53664016723633,0.7471119165420532,36.467726826667786,lane_departure_early_collision,2.2813374996185303,52.53664016723633,0.6809116809116809,0.21652421652421652,max_lane_offset=2.281; final_goal_distance=52.537; low_speed_ratio=0.681; high_traffic_ratio=0.217
56,highway_merge,-147.4323440473625,False,True,False,False,104,61.51954650878906,0.16240857541561127,36.993379443883896,lane_departure_early_collision,1.3327713012695312,61.51954650878906,0.14423076923076922,0.4519230769230769,max_lane_offset=1.333; final_goal_distance=61.520; low_speed_ratio=0.144; high_traffic_ratio=0.452
58,highway_merge,-102.54629258605364,False,False,False,True,217,66.72357940673828,0.5079265832901001,32.61429503560066,hesitation_then_collision,0.5084963440895081,66.72357940673828,0.7096774193548387,0.0967741935483871,max_lane_offset=0.508; final_goal_distance=66.724; low_speed_ratio=0.710; high_traffic_ratio=0.097
59,highway_merge,-122.23243343636088,False,True,False,False,92,66.85954284667969,1.1040680408477783,26.202021427452564,lane_departure_early_collision,1.1040680408477783,66.85954284667969,0.391304347826087,0.0,max_lane_offset=1.104; final_goal_distance=66.860; low_speed_ratio=0.391; high_traffic_ratio=0.000
60,highway_merge,-251.0661193191234,False,False,False,True,405,57.81277847290039,0.16655118763446808,40.645257979631424,lane_departure_early_collision,1.9789354801177979,57.81277847290039,0.7283950617283951,0.11358024691358025,max_lane_offset=1.979; final_goal_distance=57.813; low_speed_ratio=0.728; high_traffic_ratio=0.114
62,highway_merge,-321.93079120446305,False,False,False,True,439,60.33360290527344,1.3058634996414185,35.590338706970215,lane_departure_early_collision,2.3527398109436035,60.33360290527344,0.7881548974943052,0.0888382687927107,max_lane_offset=2.353; final_goal_distance=60.334; low_speed_ratio=0.788; high_traffic_ratio=0.089
65,highway_merge,-258.29301528868154,False,False,False,True,345,45.713565826416016,1.053707242012024,45.0,lane_departure_early_collision,2.1783854961395264,45.713565826416016,0.5971014492753624,0.2956521739130435,max_lane_offset=2.178; final_goal_distance=45.714; low_speed_ratio=0.597; high_traffic_ratio=0.296
67,highway_merge,-166.84925379899786,False,False,False,True,288,52.66719436645508,0.7472034692764282,45.0,lane_departure_early_collision,2.4020578861236572,52.66719436645508,0.6076388888888888,0.21875,max_lane_offset=2.402; final_goal_distance=52.667; low_speed_ratio=0.608; high_traffic_ratio=0.219
71,highway_merge,-199.4166516300955,False,False,False,True,257,47.3177375793457,1.2822345495224,33.956999480724335,lane_departure_early_collision,2.1107282638549805,47.3177375793457,0.5369649805447471,0.31906614785992216,max_lane_offset=2.111; final_goal_distance=47.318; low_speed_ratio=0.537; high_traffic_ratio=0.319
76,highway_merge,-223.52975384250882,False,False,False,True,306,50.325531005859375,1.4081873893737793,34.50500696897507,lane_departure_early_collision,2.3115761280059814,50.325531005859375,0.6437908496732027,0.24183006535947713,max_lane_offset=2.312; final_goal_distance=50.326; low_speed_ratio=0.644; high_traffic_ratio=0.242
78,highway_merge,-156.35284503920897,False,False,False,True,225,66.68248748779297,0.40362846851348877,36.727659702301025,hesitation_then_collision,0.40362846851348877,66.68248748779297,0.7022222222222222,0.12444444444444444,max_lane_offset=0.404; final_goal_distance=66.682; low_speed_ratio=0.702; high_traffic_ratio=0.124
79,highway_merge,-304.7529581836033,False,False,False,True,487,53.50022888183594,0.6766127347946167,33.586223646998405,lane_departure_early_collision,2.6955580711364746,53.50022888183594,0.7474332648870636,0.10677618069815195,max_lane_offset=2.696; final_goal_distance=53.500; low_speed_ratio=0.747; high_traffic_ratio=0.107
81,highway_merge,-338.6068302964563,False,False,False,True,466,50.11445236206055,1.1768521070480347,33.78096342086792,lane_departure_early_collision,3.193190574645996,50.11445236206055,0.7532188841201717,0.0944206008583691,max_lane_offset=3.193; final_goal_distance=50.114; low_speed_ratio=0.753; high_traffic_ratio=0.094
82,highway_merge,-141.88344570505222,False,True,False,False,150,66.79203033447266,1.1993759870529175,36.45876556634903,lane_departure_early_collision,1.1993759870529175,66.79203033447266,0.64,0.0,max_lane_offset=1.199; final_goal_distance=66.792; low_speed_ratio=0.640; high_traffic_ratio=0.000
84,highway_merge,-232.5895920439274,False,False,False,True,356,57.29397201538086,0.3761221766471863,33.91651824116707,lane_departure_early_collision,2.8713531494140625,57.29397201538086,0.699438202247191,0.08426966292134831,max_lane_offset=2.871; final_goal_distance=57.294; low_speed_ratio=0.699; high_traffic_ratio=0.084
85,highway_merge,-194.9501319216545,False,False,False,True,297,51.79499816894531,1.2854087352752686,33.87813717126846,lane_departure_early_collision,2.313380718231201,51.79499816894531,0.6026936026936027,0.25925925925925924,max_lane_offset=2.313; final_goal_distance=51.795; low_speed_ratio=0.603; high_traffic_ratio=0.259
86,highway_merge,-136.58031976032353,False,True,False,False,178,48.765384674072266,1.4512512683868408,32.43106998503208,lane_departure_early_collision,2.652463674545288,48.765384674072266,0.3202247191011236,0.1404494382022472,max_lane_offset=2.652; final_goal_distance=48.765; low_speed_ratio=0.320; high_traffic_ratio=0.140
87,highway_merge,-220.6738360265644,False,True,False,False,324,51.63529968261719,1.4500986337661743,45.0,lane_departure_early_collision,2.4396395683288574,51.63529968261719,0.6018518518518519,0.1111111111111111,max_lane_offset=2.440; final_goal_distance=51.635; low_speed_ratio=0.602; high_traffic_ratio=0.111
93,highway_merge,-306.8473937796989,False,True,False,False,435,44.26482391357422,1.3873430490493774,33.67504768073559,lane_departure_early_collision,2.166246175765991,44.26482391357422,0.6436781609195402,0.12873563218390804,max_lane_offset=2.166; final_goal_distance=44.265; low_speed_ratio=0.644; high_traffic_ratio=0.129
94,highway_merge,-186.3341675422244,False,False,False,True,307,64.99190521240234,1.9151982069015503,33.94603192806244,lane_departure_early_collision,1.9152886867523193,64.99190521240234,0.762214983713355,0.10097719869706841,max_lane_offset=1.915; final_goal_distance=64.992; low_speed_ratio=0.762; high_traffic_ratio=0.101
95,highway_merge,-248.78372742590912,False,False,False,True,345,51.49408721923828,1.0115602016448975,41.977491080760956,lane_departure_early_collision,2.6869874000549316,51.49408721923828,0.6260869565217392,0.14782608695652175,max_lane_offset=2.687; final_goal_distance=51.494; low_speed_ratio=0.626; high_traffic_ratio=0.148
96,highway_merge,-314.7506591337956,False,False,False,True,418,56.80131149291992,0.017142651602625847,42.951940298080444,lane_departure_early_collision,2.775585412979126,56.80131149291992,0.7535885167464115,0.19138755980861244,max_lane_offset=2.776; final_goal_distance=56.801; low_speed_ratio=0.754; high_traffic_ratio=0.191
97,highway_merge,-117.41741320012818,False,True,False,False,96,66.52485656738281,1.3187776803970337,32.935665249824524,lane_departure_early_collision,1.3187776803970337,66.52485656738281,0.3229166666666667,0.0,max_lane_offset=1.319; final_goal_distance=66.525; low_speed_ratio=0.323; high_traffic_ratio=0.000
98,highway_merge,-218.25452791555443,False,False,False,True,297,50.95883560180664,1.2640453577041626,41.76685720682144,lane_departure_early_collision,2.3773083686828613,50.95883560180664,0.5993265993265994,0.23905723905723905,max_lane_offset=2.377; final_goal_distance=50.959; low_speed_ratio=0.599; high_traffic_ratio=0.239
